os_id,name,address,lat,lng,number_of_workers,parent_company,facility_type,product_type,is_closed,name_lower
MM2019176TB368A,Banner Printing Co. Ltd.,"No (139), 19/1, Kanauang Minthargy(7) Street, Shwe Paukan Indusrial Zone. Yangon Yangon ",16.9293273,96.1746386,,,,,False,banner printing co. ltd.
MM20191817NVYBG,JINXING PRINTING COMPANY LIMITED,"221 MYIN WUN U AUNG THU STREET, HLAING THA YAR INDUSTRIAL ZONE-2, HLAING THARYAR TOWNSHIP - YANGON (YANGON)",16.8544297,96.079372,,,,,False,jinxing printing company limited
MM201918191PPDK,IGINTE-WORLD COMPANY LIMITED,"18/235 INWA STREET, SHWE PAUKKAN INDUSTRIAL ZONE, NORTH OKKALAPA TOWNSHIP - YANGON (YANGON)",16.9359901,96.1712168,,,,,False,iginte-world company limited
MM2019181H9XYKR,MYANMAR HA HAE CO. LTD,"90-91 DAW PHWAR SHIN STREET, DAGON SEIKAN INDUSTRIAL ZONE PART-1, DAGON SEIKKAN TOWNSHIP - 11441 YANGON (YANGON)",16.833062,96.278813,2663|2663,,Final Product Assembly|Final Product Assembly,Jackets|Long Coat,False,myanmar ha hae co. ltd
MM2019181KAMR5Y,MIBA GON YEE PRODUCTION CO. LTD  POWER FASHION,"Plot No.81-A, Lower Mingaladon Road, Sint Ngu ward, Insein Township, Yangon Region, Myanmar",16.9054458,96.0977859,,,,,False,miba gon yee production co. ltd  power fashion
MM2019181ZT33R7,VINCE (MYANMAR) COMPANY LIMITED,"1 SURVEY BLOCK NO. 2 MAIN ROAD, DAGON SEIKKAN TOWNSHIP - YANGON (YANGON)",16.9400572,96.2774999,,,,,False,vince (myanmar) company limited
MM20192212Q5SPR,"Golden KTK Co., Ltd.","Plot No.180-181, Myay Taing Block No.144, Watmasot Won Dauk Street, South Dagon Industrial Zone (2), Extension Dagon (south) Township, Yangon Region.",16.8826170848971,96.2504918082718,1000,,Final Product Assembly,Pants|Jackets|Blouse,False,"golden ktk co., ltd."
MM20192217PEDWZ,Shweyi ZabeGarmentMfg. Co. Ltd.,"No. 25, ShwePyi TharBridgeRoad, ShwePyi TharIndudtrial Zone3, ShwePyi TharTownship, 11411, Yangon  ",16.9298153,96.0806751,,,Final Product Assembly,Knitting wears,False,shweyi zabegarmentmfg. co. ltd.
MM2019221GMSKC7,CostecInternational Co. Ltd.,"Plot No. 34 - 36 Myataung Wun Gyi U Hmo Street, Industrial Zone - 3, Shwe Pyi Thar Township, Yangon",16.93258,96.08131,,,,Jackets|Pants,False,costecinternational co. ltd.
MM2019221HRE0SV,ShweSakarCo. Ltd.,"No. 18, NearbyThanlyin-ThilawaRoad, AhlwannsuttVillage, ThanlyinTownship, Yangon",16.7427439,96.2645385,,,Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly,,False,shwesakarco. ltd.
MM2019221NBF6XX,Myanmar Ayeyarwaddy Manufacturing Co. Ltd.,"Plot No. 43-1, 538/Ka, Myay Taing Block No.2, Main Road-No.4,  Shwepyithar Township, 11411, Yangon Region, Myanmar",16.96223,96.09701,1000,,,Jackets|Long Coat|Pants,False,myanmar ayeyarwaddy manufacturing co. ltd.
MM2019221XFZ1E5,MapleTrading Co. Ltd.,"No. 6A-6B, IngyinRoad, NyarnaQuarter, PaleMyothit, MingalardonTownship, 11021, Yangon",16.9819578,96.1471151,501-1000|501-1000|501-1000|501-1000,"Zhejiang Zhongda Newtex Co., Ltd.",Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly,Woven|clothing|Garments|fashion apparel|Jackets|Coat|Pants| fashion apparel|Garments| clothing,False,mapletrading co. ltd.
MM20192419DF04P,Vent Dest Myanmar co ltd,No(44) Mya Road Myay Taing Block No50 Thadukan Industrial Zone Shwe Pyi Thar Township Yangon ,16.9932078,96.0825562,,,,Jackets|Coat,False,vent dest myanmar co ltd
MM2019241R1377Q,Myanmar Sunview Garments Co   Ltd   (No 1) ,No139 Min aye yar street Shwe than lwin industrial zone Hlaing Thar Yar Township Yangon,16.8618175,96.0493815,,,,,False,myanmar sunview garments co   ltd   (no 1)
MM2019241XPMMX5,"Myanmar Liang Yi Da Co.,Ltd","Plot No.74, Corner of Than Lwin Street and Min Ayar Street, Shwe Than Lwin Industrial Zone, Hlaingtharya Township, Yangon Region, Myanmar",16.86327,96.04296,,,,Jackets|Polo Shirt,False,"myanmar liang yi da co.,ltd"
MM2019241Z4TWZ5,"Myanmar Best A Garment Co., Ltd. ","Plot No.403, Mya Taung Wungyi U Hmo Street, Shwe Lin Ban Industrial Zone, Hlaingtharya Township, Yangon Region, Myanmar",16.90513,96.0749,,,,,False,"myanmar best a garment co., ltd."
MM20193101C79JS,Shwe Mingalar Company Limited,"Plot No. 25, 26, Yangon Industrial Zone, Mingalardon Garden City, Mingalardon Township, Yangon, Myanmar",16.9433236,96.1768596,,,,Jackets|Rain Coat|Sport Wear|Pants,False,shwe mingalar company limited
MM201932296VG18,Myanmar Synergy Garment Company Limited,"Plot No.18,19, De Pe Yin Wun Htauk U Mye Street, Hlaingtharya Industrial Zone (2), Hlaingtharya Township, Yangon Region, Myanmar",16.8819286,96.0573302,,,,Jackets|Skirt|T shirt,False,myanmar synergy garment company limited
MM20193229QTEK8,"Myanmar Hong Tai Fashion Co., Ltd.","Plot No.20, Anawrahta Road, Ah Pyin Padan Village, Anawrahta Industrial Zone, Hlaingtharya Township, Yangon Region, Myanmar",16.8584244,96.0245538,,,,,False,"myanmar hong tai fashion co., ltd."
MM2019322T4BATT,Sawbwa VT Limited,"No. 131, Yangon Industry Zone, Mingaladon Garden City, Mingalardon Township, Yangon, Myanmar",16.9432887,96.1877928,501-1000,,,Warm Coat|Sport Wear,False,sawbwa vt limited
MM201934522C215,"GFT Enterprise Co., Factory 2","No. 26, 4th Street, Yangon Industrial Park, North Okkalapa Township",16.944483,96.17616,,,,,False,"gft enterprise co., factory 2"
MM2019345VQ127E,Greatmen (Myanmar),"Plot No. 14-17, Bago Industrial Zone",17.2525171,96.4616473,,,,,False,greatmen (myanmar)
MM201934660KA6W,"Thy Garment Co.,Ltd.【THY】","No.313 Zaygaber 8th Street, Yangon Industrial Zone, Mingalardon, T/S, Yangon Myanmar",16.9325834,96.1548328,,,,Jackets|Shirt|Sport Wear|Pants,False,"thy garment co.,ltd.【thy】"
MM2019346NFH0QZ,V.I.P. Sports Company Limited,"No. 148, PYINSI MIN THAR GYI STREET, Shwepyithar INDUSTRIAL ZONE 3, YANGON, MYANMAR ",16.9791946594443,96.0649796318965,,,,,False,v.i.p. sports company limited
MM2020009EA05CG,Spring air Ace Company Ltd ,No 97/98 8th Street Yangon Industrial Zone North Okkalapa Township Yangon Myanmar ,16.9458825,96.1851933,501-1000|501-1000|589,"ZHEJIANG SPRINGAIR IMPORT & EXPORT CO., LTD",Final Product Assembly,Flat Knit,False,spring air ace company ltd
MM2020009HP2J68,Unitedtex Overseas Company Limited ,"Plot No.177, Pabe Khaung Maung Khet Street, Hlaingtharya Zone (1), Hlaingtharya Township, Yangon Region, Myanmar ",16.8819286,96.0573302,,,,Dresses|Coat|Skirt,False,unitedtex overseas company limited
MM2020034PBS0ZY,Hung kiu (Myanmar) Garment Manufacturing Limited (Factory-2),"Plot No. 4-4, 7-2, 17-2, 8, Myay Taing Block No.639, Bago-Khayan-Thongwa Road, Kamarnat Village Tract, Bago Township, Bago Region, Myanmar",17.332183,96.521024,1001-1500|1001-1500|101-500|101-500|101-500|1-500|1-500|1-500|1-500,,,,False,hung kiu (myanmar) garment manufacturing limited (factory-2)
MM2020037BMADYW,Futeli Garment (Myanmar),"N°116, Min Ayar Street, Shwe Than Lwin Industrial Zone, Hlaingtharya Township Yangon",16.86379,96.0471,993|993,,,Jackets,False,futeli garment (myanmar)
MM2020037EBCQEJ,Weijie (Myanmar) Clothing Branch Plot 317,"Plot No.317,Wet Ma Sut Wun Htauk Street, Shew Linn Ban Industrial Zone,Hlaing Tharyar Township,Yangon",16.914015,96.0652719,,,,,False,weijie (myanmar) clothing branch plot 317
MM2020037VQZ2ZT,Zong Hong (Myanmar) Garment Company Limited,"Land No. A3, Land Survey No. 21, Mya Khatar Road, Mya Sein Yaung Industrial Zone, Hlaingtharya Township, Yangon, Myanmar",16.8731116,95.9995255,1001-5000|1001-5000|1580|1590|1580,,,Blouse|Jackets|Coat|Shirt|Blazers|Suits|T Shirt,False,zong hong (myanmar) garment company limited
MM20200430EGZBD,"Myanmar Handsome Garments Co., Ltd.","No.167 Pantinwun U Shwe Bin Street, East Dagon Industrial Zone, Dagon Myo Thit (East) Township, 11451, Yangon, Yangon, Myanmar",16.9057748,96.2457891,,,,,False,"myanmar handsome garments co., ltd."
MM202004391JYXW,Leader One (Myanmar) Limited,"No.96, Hnin Si Gone Street, Saw Yan Paing East Ward, 11291, Ahlon Township, Yangon, Myanmar",16.7834677,96.1339125,,,,,False,leader one (myanmar) limited
MM2020043AVRFSA,"Dong Yu Garment Co., Ltd.","Plot No.459, Myay Taing Block No.25, Shwe Lin Ban Industrial Zone, Hlaingtharya Township, Yangon Region, Myanmar",16.90796,96.06499,,,,,False,"dong yu garment co., ltd."
MM2020043C2S2HZ,"Great One Myanmar Co., Ltd.","No 70 Corner Of U Mohl St.And U Tun Nyo Street Industril Zone 2, 11401, Hlaing Tharyar Township, Yangon, Myanmar",16.8508362,96.0697724,,,,,False,"great one myanmar co., ltd."
MM2020043GNXCSC,"GTIG Hubo Co., Ltd.","Plot No.147, 154, Myay Taing Block No.49, War Ta Yar Industrial Zone, 11411, Shwe Pyi Thar Township, Yangon, Myanmar",16.978237279753,96.0516227635487,1-1000|688,,,Jackets|Long Coat,False,"gtig hubo co., ltd."
MM2020043K4B76M,"Guohua Glory Co., Ltd.","Plot No.138,139,140, Myay Taing Block No.49, War Ta Yar Industrial Zone, Shwepyithar Township, Yangon Region, Myanmar",16.9763838376384,96.0505133707314,1001-5000|1001-5000,,Final Product Assembly|Final Product Assembly,Pants|Coat (Women),False,"guohua glory co., ltd."
MM2020043PN4QMZ,"G&U (Myanmar) Fashion Co., Ltd.","Plot No.292, Sat Mu 7th Street, Mingalardon Industrial Zone, 11021, Mingalardon Township, Yangon, Myanmar",16.9515563,96.1802761,1-1000|1-1000,,,Blouse,False,"g&u (myanmar) fashion co., ltd."
MM2020043S63NWR,"Myanmar Sincerece Co., Ltd.","No.70 Seik Kan Thay Rd., Shwe Than Linn Industrial Zone, 11401, Yangon, Yangon, Myanmar",16.8362973,96.2268145,,,,,False,"myanmar sincerece co., ltd."
MM2020043YEW3ZF,K.H.M. Company Limited,"No. 57 (Dayingauk)/146, 57(Dayingauk) 147, May Taing Quarter, No. 563, 11021, Mingalardon Township, Yangon, Myanmar",17.0372241,96.1281414,1001-5000|1001-5000,,,,False,k.h.m. company limited
MM202005761NETE,"Global Fashion Co., Ltd","No.401 Ka Naung Min Thar Kyi Street & Yaw Ah Twin Wun U Phoe Hlaing Street,0,Yangon",16.9039008,96.0727659,,,,Down Jackets,False,"global fashion co., ltd"
MM2020057D1KAXJ,"Hong Tex Co., Ltd","NO.457 & 460, YAW AH TWIN WON U POE HLAING ROAD, SHWE LIN PAN INDUSTRIAL ZONE,,100000,Yangon",16.90622,96.06555,1239|1000|1239,,,Knitting Wear|T shirt,False,"hong tex co., ltd"
MM2020057NTR4C1,"Myanmar Elegant Supreme Leather Goods Co., Ltd","6 KanaungMin Thar Gyi Road , East Dagon Industry Zone, Yangon,11451,Yangon",16.9030124,96.2304089,,,,,False,"myanmar elegant supreme leather goods co., ltd"
MM2020057X3A7XR,"SAM CLOTHING (MYANMAR) CO., LTD","East Dagon Myo Thit Industrial Zone,0,Yangon",16.9031004,96.2207433,1001-5000,,,,False,"sam clothing (myanmar) co., ltd"
MM20200761MECD7,Sark Knitwear Ltd.,"Oo Paing No. 38 Land Block No. (620/A), West Mae Khone, Mae Khone Village, Bago Township",17.3624416,96.4478766,,,,,False,sark knitwear ltd.
MM20200761ZXK50,"Myantex Industrial Co., Ltd.","Plot No. 98 Myay Taing Block No. 64 (Sethmu), Shwe Pyi Thar Township",16.9374431,96.0865671,,,,,False,"myantex industrial co., ltd."
MM20200764DT9PN,"Amity (Myanmar) Lingerie Co., Ltd.","Plot No. 53 Kwin No. 1190 (Kha), East of Gonminn Inn, Industry Group 1, Inndagaw Industrial Complex, Inndagaw Village Tract, Bago Township",17.1978587,96.3847291,,,,,False,"amity (myanmar) lingerie co., ltd."
MM2020076P2TNP8,Young Clothing Ltd. (Factory-2),"Plot No. 125 Myay Taing Block No. 51, Thar Du Kan Industrial Zone, Shwe Pyi Thar Township, Yangon",16.971822,96.083976,1001-1500,"Jiangsu Changjiang Textile Trading Co.,Ltd",,Woven,False,young clothing ltd. (factory-2)
MM2020076QKTY9P,"Fu Yuen Garment Co., Ltd.","Plot No. (198/1), Kanaung Min Thar Gyi Road, Industrial Zone (1), Dagon Seik Kan Township",16.8460053,96.2794385,900,,,Jackets|Jogging|Top|T shirt,False,"fu yuen garment co., ltd."
MM202007857XQBR,Myanmar Li Bao Handbag Company Limited,"Plot No.80, Myay Taing Block No.2, Pade Wun U Shwe Binn Street, Hlaingtharya Industrial Zone (1), Hlaingtharya Township, Yangon Region, Myanmar",16.841751,96.082668,,,,,False,myanmar li bao handbag company limited
MM2020079J8HHCP,Bogart Lingerie (Yangon) Ltd. (Facility 2),"114 Min Ayer Street, Shew Than Lwin Industrial Zone Hlaing Thar Yar Township, Yangon, Myanmar",16.86329,96.04847,2134,Delta Galil Industries Ltd,"Printing, Product Dyeing and Laundering|Final Product Assembly",Swimwear|Bras|Briefs,False,bogart lingerie (yangon) ltd. (facility 2)
MM2020079XACJWF,Bogart Lingerie (Yangon) Ltd. (Facility 1),"149-150 U Ta Yoke Gyi Street Industrial Zone (4), Yangon, Myanmar",16.8609785,96.0608231,227,Vanessa,Final Product Assembly|Final Product Assembly,Swimwear|Bras|Briefs,False,bogart lingerie (yangon) ltd. (facility 1)
MM20200840TZKG6,HARVEY HANDBAGS COMPANY LIMITED,"LOT NO 20, PLOT NO. K1(A) AND K1(B), ANAWYAHTAR INDUSTRIAL ZONE, HLAING THAR YAR TOWNSHIP, 11181, YANGON REGION",16.8656889,96.0211891,,,,,False,harvey handbags company limited
MM2020084373A45,"HENGDA(MYANMAR) APPAREL CO., LTD.","Plot No.15/1, 16/1, Myay Taing Block No.577, No.4-Main Road, (Lower Mingaladon Road), Inn Lyat Kyauk Pone, Inn Lyat village Tract, Hmawbi Township, Yangon Region",17.0858999,96.0572973,501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000,,,,False,"hengda(myanmar) apparel co., ltd."
MM2020084A5CAGZ,Suzhou Silk (Myanmar) Fashion Company Limited,"No 501, Padauk Street, Ward 23, Hlaingtharya Township, Yangon, Myanmar",16.863451,96.1053835,501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000|501-1000,,,Dresses,False,suzhou silk (myanmar) fashion company limited
MM2020084BAS20T,"MYANMAR LIN ZHAN SHOE CO.,LTD.","Plot No. 96, Myay Taing Block No.117, Holding No.91-1, Taung Yin Village Tract, Sintgaing Township, Kyaukse District, Mandalay Region, Myanmar",21.729092,96.1166975,,,,,False,"myanmar lin zhan shoe co.,ltd."
MM2020084BGVDCS,MYANMAR SILVER SPRING ENTERPRISES LIMITED,"141,114&115 PANTEWUN U SHWE BIN, EAST DAGON INDUSTRIAL ZONE, DAGON, MYO THIT (EASTERN) TOWNSHIP, YANGON 11451, YANGON",16.9024821,96.242619,,,,Underwear,False,myanmar silver spring enterprises limited
MM2020084C7XJJY,K-Won & MICC Company Limited,"Insein Blanket Factory No.20 (Branch), Insein-Mingalardon Road, Aung San Myo, Insein Township, Yangon Region",16.9179894,96.095565,1501-2000|1501-2000|1501-2000|1501-2000|1501-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000,,,Coat,False,k-won & micc company limited
MM2020084D065MP,"Jiu Sheng (Myanmar) Knitted Wear Co., Ltd","Plot No.72, Myay Taing Block No. 24, Ngwe Pin lae Industrial Zone, Hlaing Thar Yar Township, Yangon, Myanmar",16.9242,96.06808,2501-3000|2501-3000,,,Sweater,False,"jiu sheng (myanmar) knitted wear co., ltd"
MM2020084K3HQJT,"REVA CO., LTD","BLOCK NO.(218-KA), KALAR KYAUNG VIL, KYAUKSE TOWNSHIP, KYAUKSE DISTRICT.MANDALAY, MYANMAR 11171, MANDALAY CITY",21.6098301,96.1341431,501-1000|501-1000|501-1000|501-1000|501-1000|1-500|1-500|1-500|1-500|1-500|501-1000|1-500|501-1000,,,,False,"reva co., ltd"
MM2020084KBF8CB,MYANMAR SUNWAY SHOES LTD,"LOT NO.143/1,BLOCK(11), KYAN SITTHAR INDUSTRIAL ZONE, DAGON MYOTHIT (SOUTH) TOWNSHIP, YANGON, MYANMAR 11181, YANGON",16.8725493,96.252448,101-500|101-500,,,,False,myanmar sunway shoes ltd
MM2020084NZD1V7,LAT WAR COMPANY LIMITED,"70A/71A CORNER OF MINGYI MAHAR MIN, GAUNG STREET AND PHAN CHET WUN U, SHWE OH STREET HLAING THARYAR INDUS 2635, YANGON",16.859434,96.0729328,1001-1500|1113|1000-5000|1000-4999,"Sumec Textile & Light Industry Co., Ltd|Singapore Winstar PTE. LTD (Sumec)|Singapore Winstar PTE. LTD (Sumec)",Textile or Material Production|Final Product Assembly|Textile or Material Production,Woven|Jackets|Shirt|Sport Wear|T shirt,False,lat war company limited
MM2020084QG23NB,PAK CHUN INDUSTRIAL LIMITED,"Plot No.92, Block No.14, Shwe Than Lwin Industrial Zone, Hlaingtharya Township, Yangon Region, Myanmar",16.8659378,96.0430316,501-1000|501-1000|501-1000|501-1000|501-1000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|501-1000|1001-2000|501-1000|1-999,Active Pleasure Ltd. (Dakota),Textile or Material Production,,False,pak chun industrial limited
MM2020084R0XZYW,SAUNG OO SHWE NAY(GOLDEN SUNSHINE) Company Limited,"Plot No.168, Kyan Sittar Road, Hlaingtharya Industrial Zone (4), Hlaingtharya Township, Yangon Region, Myanmar",16.8555444,96.0602978,,,,,False,saung oo shwe nay(golden sunshine) company limited
MM2020084T9V16F,Myanmar Jiale Fashion Company Limited (2),"Plot No. 13,14,15, Myay Taing Block No.25, Bamaw Ah Twin Wun Street, Shwe Lin Ban Industrial Zone, Hlaingtharya Township, Yangon Region",16.92062,96.05916,,,,,False,myanmar jiale fashion company limited (2)
MM2020084TTN37X,"SHENGJIE(MYANMAR)CLOTHING CO,.LTD","PLOT NO.296/297 SAYAR SHAN STREET, SHWE LINNPAN INDUSTRIAL ZONE, HLAINGTHARYAR TOWNSHIP, YANGON 11401, YANGON",16.8362973,96.2268145,1001-1500|1001-1500|1001-1500|1001-1500|1001-1500|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000,,Final Product Assembly|Final Product Assembly|Final Product Assembly,Clothing,False,"shengjie(myanmar)clothing co,.ltd"
MM2020084W4RMWJ,"MYANMAR WEDGE GARMENT CO.,LTD","NO.(11) INSEIN FACTORY, LOWER MINGALARDONE RD, SINGU WARDI, INSEIN TOWNSHIP 125556, YANGON",16.9041792,96.0996978,,,,,False,"myanmar wedge garment co.,ltd"
MM2020084WCKYCF,"ZHEJIANG TONGLI CLOTHING (MYANMAR) CO.,LTD","NO.25 NA WA DAY MINGYI STREET, SHWA LIN PAN INDUSTRIAL ZONE, HLAING THAR YAR TOWNSHIP 95478, YANGON",16.9008479,96.1043302,1501-2000|1501-2000|1501-2000|1501-2000|1501-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|1001-2000,,,,False,"zhejiang tongli clothing (myanmar) co.,ltd"
MM202010610Y81D,PETER BLACK FOOTWEAR & ACC Limited,"Plot No.91, Ayeyarwady Street, Shwe Than Lwin Industrial Zone, Hlaingtharya Township, Yangon Region, Myanmar",16.8667400721936,96.0435084334193,,,,,False,peter black footwear & acc limited
MM20201064A503V,ERDOS  EUROPE  SRL,486487 YAW ATWIN WUN U PHOE HLAING YANGON 0,16.9022525,96.0790302,,,,,False,erdos  europe  srl
MM20201065KN8RJ,PROSPERITY CLOTHING  CO  LTD,"NO. 65 KANAUNG MIN THAR GYI STREET, THANLYIN TOWNSHIP,YANGON KYAUK TAN TOWNSHIP YANGON 0",16.9015352,96.0728256,,,,,False,prosperity clothing  co  ltd
MM2020106BQZ3FR,PROMINENT (EUROPE)  LIMITED,8 KYANSITTTHARROAD YANGON 11401,16.840939,96.173526,,,,,False,prominent (europe)  limited
MM2020106E5MH96,NTS  HOLDING  LTD,19 AND 20 MYAY TAING BLOCK NO 112 EAST DAGON TOWNSHIP YANGON 11421,16.9333352,96.3013432,,,,,False,nts  holding  ltd
MM2020106FW0NNT,CHERRYFIELD TRADING  LTD,"NO. 18 BO TAY ZA STREET,YANGON INDUSTRIAL ZONE, MINGALARDON TOWNSHIP YANGON CITY, MYANMAR 0",16.9413995,96.1730995,,,,,False,cherryfield trading  ltd
MM2020106KG1QMM,"S  CHEER  HK CO,.LIMITED","PLOT 406, MYMAY TAING QTR NO-25 YANGON 0",16.840939,96.173526,,,,,False,"s  cheer  hk co,.limited"
MM2020106W7QPK8,"HK XIANG SHENG INTERNATIONAL Co., Ltd.","Plot No.134, Myay Taing Block No.24, Seikkanthar Road, Hlaingtharya Industrial Zone (1), Yangon Region, Myanmar",16.8374906,96.0795434,,,,,False,"hk xiang sheng international co., ltd."
MM20201346XN5AD,"Tianjin Fashion Origin International Co., Ltd.","Seik Kann Thar Street No. 390, Shwe Lin Ban Industrial Zone, Hlaing Tharyar Township, Yangon",16.905897,96.077691,,,,Jackets,False,"tianjin fashion origin international co., ltd."
MM202013541XWZ4,Suntime JCK (Myanmar) Company Limited," No. 88, 90,  Than Chet Wun U Nyunt STREET Shwepyithar TOWNSHIP INDUSTRIAL ZONE(2), Shwepyithar Township, Yangon, Myanmar",16.93654096886,96.0765579450839,1000|1000|1000-16000,,,Jackets|Shirt|Pants,False,suntime jck (myanmar) company limited
MM2020135ZRB5EW,Tai Hong Garment Company Limited,"Plot No.254, Myay Taing Block No.49, Wartayar Industrial Zone, Shwepyithar Township, Yangon, Myanmar  ",16.9775157075095,96.0632401947326,,,,Jackets|Polo Shirts|Long Pants,False,tai hong garment company limited
MM2020135ZTW0VQ,New Talent Garment (Myanmar) Co. Ltd.,"PLOT NO-1034,U PAING NO.91,OHN NEW GOE STREET, OHN NEW GOE VILLAGE GROUP HLEGU TOWNSHIP, Yagon",17.0948072,96.2110521,1000|860|860,Talent Global Co. Ltd.,Textile or Material Production,,False,new talent garment (myanmar) co. ltd.
